start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,PHQ8_Score,participant_ID
0 days,0 days 00:12:40.876099773,29.487091,0.15772432,27.942005,29.715683,32.249786,4.307781,282.30005,399.69687,182.84734,399.09512,0.23019975,0.8088151,0.06505064,0.17731526,0.3829061,0.31785548,4.546582,3.088169,3.1238573,2.505451,0.06926816,1.1238962,36.774544,0.36004022,-14.258433,-0.98839754,13.409129,1.2248929,-11.169342,-1.2334021,0.02847328,2.5254188,1.0816962,1.0677409,6.0833592,0.82637525,1.5728819,6.1086965,20.540245,0.5133519,543.57477,0.3157059,1412.8568,0.14684169,-80.39194,-1.1851633,1553.2697,0.1493265,1045.8157,0.3658272,-85.82023,-1.0351733,2531.77,0.098764956,926.2269,0.46509495,-89.32252,-0.96244454,-12.88536,-0.4966928,22.947783,0.3347751,0.12013722,0.2409372,-0.02526649,-0.5569269,0.087961346,0.9041779,44.097374,0.19269064,-15.76824,-0.9344563,13.939292,1.3266681,-12.673418,-1.1495132,-7.2799687,15.070062,0.081568986,-0.010363924,0.040264886,2.4382856,1.317367,0.20767999,0.2037602,0.13066,0.16717522,-37.050934,2.0,374
0 days,0 days 00:02:15.320090703,24.969378,0.14743629,22.52523,24.43496,26.843157,4.3179264,165.94502,232.1819,61.748314,83.196,0.15895261,0.79710007,0.057691034,0.12365713,0.24078749,0.18309645,2.6398513,1.8434792,2.0335746,1.6875807,0.041785654,1.3936195,35.676754,0.41170037,-9.171418,-1.3965732,16.170755,1.0744946,-7.200515,-1.8331078,0.024583388,1.9213848,1.2400188,0.8245431,4.461204,0.73659354,2.686502,2.5650985,23.185007,0.38891456,481.0473,0.33912304,1322.2296,0.16434862,-69.005775,-1.3774259,1492.0688,0.15272848,993.99915,0.31180134,-77.78062,-1.1280994,2470.27,0.09760178,913.70325,0.3692426,-81.03523,-1.0516729,-14.412524,-0.46209046,24.078331,0.34372404,0.10514993,0.25646627,-0.02320615,-0.5467883,0.05449356,0.99135804,43.279476,0.19618471,-9.8182535,-1.3700203,16.73871,1.1353781,-5.5164623,-2.268431,-6.1877856,13.118479,0.079589546,-0.0089400215,0.018870696,2.8,2.5122275,0.2458407,0.20659076,0.1370679,0.13243584,-40.6056,5.0,375
0 days,0 days 00:08:50.271882086,31.906967,0.16394903,30.753387,32.79377,34.661858,3.9084702,323.7729,472.78195,117.13866,197.67967,0.22008052,0.76932913,0.06929044,0.17768884,0.35574034,0.2864499,3.249811,1.9536607,2.524424,1.7388341,0.06265264,0.95407295,38.92377,0.3769804,-7.283327,-1.7869866,4.150716,4.5928583,-7.9970574,-1.7002404,0.03433297,2.3304377,0.99515617,1.0653064,7.38694,0.6980813,7.7885423,1.4358225,29.037895,0.42792788,684.45386,0.26193637,1386.174,0.16730411,-70.04629,-1.2787132,1650.8007,0.14849058,1002.444,0.3097997,-75.223274,-1.0965424,2669.3699,0.10873744,828.3882,0.38530606,-82.23673,-0.9446072,-15.079042,-0.49121115,27.853233,0.34743655,0.12228723,0.19900464,-0.022108197,-0.67864776,0.07798423,0.7978746,45.57443,0.20324413,-7.8000135,-1.6753631,0.52233404,37.49773,-7.464497,-1.7932314,-7.7585297,15.874248,0.09261178,-0.010638567,0.030129373,3.13386,1.8904307,0.24177,0.2091674,0.11792,0.11670857,-36.905197,12.0,376
0 days,0 days 00:13:23.770884354,30.846909,0.17710875,29.4964,31.271662,34.03289,4.5364895,311.5773,415.0751,115.979126,209.6651,0.07486558,0.81568485,0.027693246,0.058502547,0.11102341,0.08333017,1.1829604,0.88798547,0.94855505,0.8617108,0.013237185,1.0862238,32.539825,0.45802504,-3.1193945,-4.25719,9.702287,1.4414089,-5.0892477,-2.4850574,0.034556985,2.291949,0.9398657,1.1037762,7.522468,0.6297872,3.9369795,2.0439346,25.856466,0.42051437,653.7975,0.26579207,1364.871,0.16731942,-121.02517,-0.75947326,1650.5657,0.14818195,989.1941,0.39624405,-123.90776,-0.69959164,2687.4949,0.11292236,832.50696,0.46632585,-127.46449,-0.64810956,-15.357507,-0.50721216,26.791956,0.36313108,0.108393274,0.20916282,-0.02268603,-0.6028047,0.019609671,0.89157104,42.821266,0.18535806,-5.6345463,-2.6348069,10.562042,1.5419565,-8.314834,-1.6067733,-10.180053,19.387194,0.08438236,-0.01044862,0.008725577,2.2083945,1.2470694,0.1809,0.16464207,0.22666,0.29476368,-50.420376,16.0,377
0 days,0 days 00:10:11.963990930,21.472374,0.17327996,19.327682,20.435843,22.852837,3.525154,245.26518,416.67307,83.78055,154.94974,0.21421017,0.74795663,0.07541782,0.18315744,0.32616138,0.25074357,3.850645,2.3230233,3.0502968,2.2653985,0.07856154,1.0324726,36.135853,0.40924546,-8.545986,-1.3772943,19.782808,0.9113108,-10.8346,-1.3126711,0.031619553,2.0041587,1.4962462,0.7986271,1.9652337,1.7009277,2.715067,2.3305092,22.754278,0.37842944,482.2761,0.39904857,1217.1768,0.18769065,-70.938896,-1.3462142,1471.3029,0.17168964,893.1654,0.33666214,-78.90284,-1.1253717,2463.6936,0.11513441,824.8994,0.37341183,-82.43968,-1.0433812,-14.4235935,-0.45092806,24.297945,0.35121584,0.08502607,0.29183656,-0.022708043,-0.6199046,0.10210379,0.8476588,43.248646,0.21869501,-8.780793,-1.3251404,20.48179,0.9581626,-11.272248,-1.2233189,-6.6517143,13.725154,0.07222387,-0.009511367,0.03819713,3.5492008,1.6380017,0.21383,0.1811211,0.125,0.12827314,-36.34843,2.0,379
0 days,0 days 00:20:14.889160998,25.960417,0.17769273,22.75178,24.930893,28.786137,6.034357,226.12276,438.10126,99.75844,269.26816,0.31148604,0.851683,0.07924694,0.23644225,0.52248716,0.44324023,5.5781803,3.3781776,4.2789183,3.109991,0.10046256,1.1946446,34.735855,0.443979,-12.952117,-1.0800059,14.112176,1.3476824,-10.21168,-1.5201471,0.022098312,2.1575344,1.2256441,0.9310474,4.5018954,0.8288588,2.51015,2.7261376,19.33465,0.48253456,485.1768,0.38562694,1290.8593,0.19054572,-65.19254,-1.4312469,1487.1697,0.1539217,940.6854,0.36449248,-70.72141,-1.237251,2523.2036,0.08898938,878.867,0.47341314,-74.501915,-1.1356565,-11.044736,-0.6278936,21.41722,0.38837123,0.1008656,0.26286113,-0.02008306,-0.72287947,0.13149421,0.99060977,41.18575,0.249519,-15.015946,-0.93590724,15.589815,1.3193403,-11.422701,-1.4720066,-5.646867,14.121202,0.08241322,-0.007663756,0.03685606,2.905629,0.8250349,0.2649,0.23434152,0.14682,0.17310077,-32.694057,10.0,380
0 days,0 days 00:07:43.370022676,21.682684,0.11470881,19.947865,21.35285,23.113289,3.1654243,130.20815,209.55919,45.711693,110.528755,0.08896328,0.76626575,0.03482918,0.06959606,0.13354397,0.098714784,1.6193838,1.135501,1.3245234,1.1020097,0.020769902,1.1282638,35.4272,0.41403437,-2.29636,-5.090829,8.298308,1.7684397,-0.9599602,-13.3412895,0.018066708,1.5947239,1.2518418,0.8187832,3.3840034,0.83092505,1.2133936,4.4189587,25.692421,0.29799157,452.00812,0.35242677,1301.3933,0.15567172,-100.41074,-0.98684096,1408.148,0.15653995,1032.5553,0.25966632,-107.80123,-0.8450162,2358.744,0.11781492,909.65784,0.3254396,-112.02239,-0.77555937,-16.524565,-0.4202304,27.776516,0.28662348,0.09605431,0.26015005,-0.02249636,-0.6731817,0.031724017,0.84451455,45.22948,0.18625757,-1.4600625,-7.4789095,7.121738,2.3782542,-1.6796407,-7.582667,-9.0608,18.1414,0.073160656,-0.005602033,0.01035425,2.7751942,2.1632848,0.17474,0.14879689,0.1784,0.22670507,-46.526814,16.0,381
0 days,0 days 00:04:55.760045351,23.268349,0.14318806,20.816563,22.734627,25.526247,4.7096844,216.60489,480.72247,47.797047,93.97011,0.17463715,0.70940197,0.063383944,0.1483464,0.27454847,0.21116453,2.7919002,1.473494,2.4213421,1.648,0.049587663,0.9748643,38.538074,0.39508387,-7.38455,-1.6891047,12.706901,1.3576632,-7.8266783,-1.9282271,0.022419346,1.8565058,1.2171255,0.9269521,3.8511193,0.86193436,0.5948448,10.361243,25.38629,0.34171402,470.95444,0.38294485,1284.8411,0.16229182,-61.139313,-1.5027748,1433.298,0.1659858,985.54474,0.2747956,-68.76396,-1.2494489,2449.445,0.11046822,874.49536,0.35957778,-75.069725,-1.0857315,-15.3039255,-0.48353794,27.34686,0.31165984,0.09396428,0.26524076,-0.01999478,-0.7345539,0.062163662,0.806787,45.596672,0.19685015,-7.4964066,-1.7529857,11.637647,1.5653615,-7.978647,-1.9192613,-6.998436,15.253474,0.07907866,-0.0059631784,0.022267856,3.5854685,2.5591486,0.25639734,0.19951665,0.1176066,0.105030514,-39.587307,0.0,382
0 days,0 days 00:14:51.929206349,22.435005,0.1705398,20.235987,21.64533,23.867596,3.631609,181.43196,452.16617,103.275185,280.74234,0.09630612,0.7821261,0.028750844,0.08384009,0.14722613,0.11847528,1.5818356,1.6907011,1.1234541,1.278527,0.020466661,1.3706572,31.986649,0.48760676,-5.0203524,-2.3718333,14.54093,1.055473,-1.4234538,-8.819181,0.021403162,1.8384999,0.99579275,0.94446224,3.764203,0.789722,2.8429248,1.9559474,26.486166,0.34404162,476.26752,0.35633776,1296.559,0.17618145,-100.336716,-0.97940254,1482.4847,0.1601484,970.0349,0.3105616,-106.49585,-0.858039,2450.7136,0.109641746,950.6436,0.37398452,-109.4866,-0.80718017,-15.113896,-0.4723213,24.457264,0.31249285,0.08309728,0.32726818,-0.019648949,-0.6844208,0.029456463,1.0517292,42.6932,0.20148544,-5.04931,-2.3112214,18.20072,0.90875167,0.518137,24.941378,-7.1695004,15.112174,0.07276792,-0.006450605,0.011829188,1.3147545,1.1237849,0.22214,0.17716557,0.23302,0.33014423,-46.374557,7.0,383
0 days,0 days 00:01:02.230113379,23.13785,0.08639963,22.040123,22.877607,23.874111,1.8339882,257.0759,302.381,54.751,173.06766,0.12070154,0.91721445,0.021790976,0.084059514,0.20933321,0.18754223,1.9887246,1.2900845,1.6467085,1.2726296,0.024344958,1.200279,36.984985,0.4992795,-7.709741,-1.5268652,4.11194,3.184291,-4.5772495,-2.4867363,0.01662151,1.1936879,1.0979742,0.85767037,4.4140806,0.65776753,3.0868475,1.3066546,27.387997,0.3123789,491.0003,0.3934283,1459.2275,0.1495483,-95.36633,-1.0288152,1397.8809,0.18823726,1168.5521,0.2023559,-100.28006,-0.9243351,2380.0066,0.12989628,946.0293,0.29111382,-107.04019,-0.8068032,-13.641388,-0.4594588,26.87307,0.2781955,0.08686805,0.22270149,-0.021955572,-0.6181722,0.03868865,0.81935334,51.133533,0.19549666,-9.149885,-1.3464217,2.8804157,5.1682615,-4.0012746,-3.1763191,-6.2904367,15.099983,0.07671313,-0.0040062866,0.008454736,2.7066216,2.0638504,0.2446875,0.16334352,0.21968749,0.17276658,-43.4102,8.0,385
0 days,0 days 00:10:50.620226757,32.283302,0.11324593,30.62041,32.221573,34.460754,3.8403435,202.73932,344.57193,82.34563,218.02069,0.21048127,0.8466042,0.063207634,0.15552856,0.3423313,0.27912366,3.1479352,2.12992,2.8789861,2.1440911,0.06273077,1.1785145,37.27387,0.4118129,-10.933724,-1.456948,5.46743,3.3906572,-11.064134,-1.2686931,0.022761734,2.3479834,1.006007,1.0225601,7.548055,0.5781335,3.500874,2.3644564,25.89864,0.42647752,636.6937,0.2802657,1407.6364,0.15846291,-68.99224,-1.3157321,1616.2194,0.14955486,1015.54913,0.32435563,-74.53102,-1.1255066,2630.2566,0.10423199,857.7817,0.3763816,-80.43237,-0.9920593,-14.102561,-0.56139374,26.742512,0.36298186,0.12778683,0.18779093,-0.02477251,-0.6222769,0.081491694,0.9760825,44.446583,0.22161496,-12.284671,-1.3578743,3.8863716,5.2456107,-13.094037,-1.1260182,-6.9607196,16.204006,0.094857395,-0.008572197,0.023242718,2.837644,1.5406659,0.26749998,0.23827873,0.12337,0.13472766,-37.25647,11.0,386
0 days,0 days 00:02:34.960045351,20.297472,0.17564651,17.93129,20.239798,22.472734,4.541445,166.48552,243.10802,94.34853,198.1838,0.12110431,0.7859249,0.039279275,0.09586331,0.19364744,0.15436816,1.8955805,1.2979898,1.4617199,1.2209536,0.038650338,1.628997,35.152905,0.41021743,-8.95182,-1.3310786,11.608776,1.3046354,-2.4934218,-5.460569,0.03129751,1.4862844,1.3972126,0.78228307,1.1979514,2.8995035,0.4924357,16.027939,21.254911,0.42620477,465.73978,0.357781,1317.3239,0.1629415,-117.59393,-0.8354559,1449.0171,0.14881168,978.89954,0.30230603,-122.641556,-0.7474981,2449.3472,0.097973384,889.5004,0.34889844,-125.59144,-0.70176077,-13.706479,-0.47949582,24.308483,0.32235974,0.089273565,0.302205,-0.021750083,-0.6705075,0.058124118,1.194225,45.183952,0.19493826,-9.7848425,-1.2423782,12.536758,1.3961095,-4.312643,-3.4912286,-7.8882594,16.935955,0.066313244,-0.008506881,0.025539475,1.9923669,2.2908173,0.16432203,0.14633265,0.250226,0.29046908,-42.33567,17.0,388
0 days,0 days 00:03:45.149977324,21.994114,0.13956924,20.968157,22.138252,23.482157,2.514,225.13167,446.13974,97.62636,154.99448,0.096158355,0.8498902,0.02184405,0.07647467,0.15464675,0.13280271,1.7296705,1.3463546,1.376674,1.3001248,0.028789595,1.4503156,35.06182,0.46442747,-1.8210537,-6.0876956,12.988365,1.0566827,1.2875351,9.929729,0.031596154,2.0699093,1.3696105,0.87814486,3.2987144,1.0896342,1.5446222,6.7891192,26.856232,0.3390494,473.43588,0.3251328,1369.661,0.14563425,-112.51573,-0.83711904,1431.6407,0.1546185,1095.9065,0.26183644,-118.561745,-0.73497814,2403.4883,0.113449775,945.48395,0.31234944,-122.34106,-0.67874,-18.131533,-0.33927578,28.300154,0.23502265,0.06508419,0.43722087,-0.02489384,-0.5466679,0.041360278,0.96054244,48.243565,0.16707323,-0.7216755,-15.509961,13.833086,1.0838835,4.365854,2.7962494,-8.879966,16.64953,0.06031091,-0.007894964,0.018210286,2.4573746,2.248642,0.19160396,0.18530042,0.23452716,0.26037836,-44.5252,14.0,389
0 days,0 days 00:10:32.769795918,22.332247,0.10932297,20.711706,21.804234,23.876085,3.1643791,194.6882,292.23483,50.2815,136.60263,0.10859312,0.90007126,0.028979685,0.082654804,0.16555348,0.13657379,1.7570137,1.253983,1.3370293,1.2246397,0.027040664,1.1447581,37.355,0.4075726,-3.7569754,-3.1937888,7.227132,2.0074573,0.65729004,22.286077,0.024694072,2.0137568,1.1339376,0.9416841,3.311,1.0190642,1.5931294,3.3730328,27.296663,0.34030244,490.73438,0.38149467,1409.5107,0.1469667,-106.35336,-0.9202159,1433.5068,0.15304498,1125.4154,0.23751976,-111.62396,-0.82210463,2385.7383,0.14994682,1010.2143,0.3429842,-116.572365,-0.74319386,-14.818067,-0.4470995,28.965366,0.26691362,0.08063011,0.28868017,-0.014461969,-1.0246872,0.04113847,0.87626874,47.850513,0.16099234,-4.1796823,-2.7705696,6.8579326,2.4419456,0.8589334,17.650154,-9.827106,19.577353,0.072034,-0.0047465684,0.014572619,1.9894823,1.5841084,0.22631,0.21017636,0.23159,0.25377667,-43.71952,9.0,390
0 days,0 days 00:03:32.720000,33.665348,0.15150395,31.572609,33.725502,37.136932,5.5643234,221.89124,303.17456,140.28775,295.7927,0.1867809,0.8103304,0.05273757,0.14979509,0.30483052,0.25209296,2.4500003,1.6788214,1.8023763,1.2422029,0.038692184,1.0739976,35.424774,0.3893862,-8.607635,-1.8592108,10.800038,1.4544219,-8.007793,-1.5661799,0.025073947,2.593654,0.77948797,1.26772,9.708009,0.49423778,8.895499,1.4285235,25.883461,0.46030256,657.99896,0.2903753,1374.3783,0.16525877,-72.8144,-1.2453985,1637.4354,0.13312458,1050.3381,0.35083884,-78.96262,-1.0538951,2644.843,0.097736545,820.2747,0.44038174,-83.85768,-0.95079577,-16.34778,-0.49112862,27.101446,0.33925322,0.12303584,0.23544751,-0.017795399,-0.650584,0.0483147,0.9233304,42.19314,0.1969467,-10.693931,-1.5955063,9.1891985,1.8254997,-9.38277,-1.3789263,-8.464835,16.89795,0.082070015,-0.0054605724,0.019266436,2.5115447,2.0973747,0.30770785,0.28575882,0.1514023,0.15595053,-38.86434,9.0,391
0 days,0 days 00:03:36.230113379,32.402874,0.118278,30.937807,32.20606,34.419174,3.481367,261.42368,498.5773,101.386604,314.89157,0.17801714,0.8695885,0.04794229,0.1347643,0.28213096,0.23418868,2.7732933,1.624136,1.9918889,1.4444451,0.034344647,1.0840883,33.848923,0.44562837,-14.324552,-1.1162562,9.406789,1.7119455,-11.938949,-1.1863096,0.018402688,2.785745,0.8653379,1.1618212,8.138757,0.542609,2.0554938,3.975267,20.05964,0.5206666,568.5794,0.33114424,1400.4252,0.16721,-73.88586,-1.2711844,1581.9298,0.15014952,1069.1527,0.40467668,-77.99684,-1.1189346,2524.3113,0.109446205,942.14923,0.5019858,-81.79178,-1.0324675,-11.130325,-0.58422625,21.35534,0.39791828,0.13455224,0.16308455,-0.021975866,-0.63467944,0.04461586,0.89011824,41.08644,0.22652055,-18.744287,-0.85862535,9.367621,1.9012482,-14.193063,-1.0019375,-6.590343,14.309924,0.09644286,-0.009614655,0.015661638,3.0130255,2.6292605,0.23492064,0.1762742,0.12879562,0.10704047,-41.134903,1.0,392
0 days,0 days 00:03:25.950022676,22.789497,0.1275929,21.187752,22.248642,23.926388,2.738636,73.17377,109.29968,45.20805,67.262505,0.08231628,0.5851262,0.041351765,0.07587005,0.117099546,0.07574778,0.955066,0.60942274,0.7478087,0.5471071,0.014996675,0.9393775,35.241055,0.42314684,-0.8280186,-13.148781,8.903051,1.5992786,-4.8947105,-2.8421736,0.017579794,2.145086,0.9694646,0.84426206,4.5302052,0.60667163,2.7020853,1.9156728,28.47543,0.2996906,488.50256,0.36575434,1324.7495,0.1523743,-87.63388,-1.1281652,1450.3899,0.17419851,1050.8906,0.2479947,-94.85918,-0.9693455,2427.7104,0.13886888,950.19476,0.36345178,-100.33791,-0.8675616,-17.660091,-0.37032807,28.302088,0.24576728,0.10270112,0.2297646,-0.024230424,-0.5776704,0.019818684,0.7856096,44.132603,0.15408455,1.1626343,8.355046,6.3821645,2.3468084,-6.058491,-2.2629912,-9.50749,16.662382,0.08423748,-0.0068339477,0.0097193085,2.8519979,2.288107,0.2297234,0.21361756,0.185414,0.32005268,-49.178482,2.0,393
0 days,0 days 00:07:10.920090703,30.742254,0.12181909,29.1475,30.72905,32.983337,3.8358383,248.52528,352.47076,95.59134,240.55855,0.09743723,0.7150533,0.03499118,0.08388621,0.15386286,0.11887169,1.7747808,1.1305095,1.3629503,0.9570334,0.017556338,0.985984,32.643517,0.46544278,-7.040449,-1.9911736,13.107,1.1392087,-9.104606,-1.5584311,0.024626309,2.34288,1.1179229,1.0549582,7.4816175,0.58943695,6.1179156,1.3372469,25.870346,0.38726184,590.0394,0.3216884,1382.3854,0.15849613,-93.92783,-1.0044777,1584.0679,0.16392884,1035.4656,0.40312365,-99.12239,-0.88357794,2623.4646,0.12296708,872.013,0.5034371,-103.38941,-0.8108201,-13.878168,-0.52052903,24.17746,0.36935827,0.11803154,0.1813219,-0.018689448,-0.74623364,0.023121335,0.7777988,41.814865,0.19655588,-8.269812,-1.787551,14.83393,1.1069583,-11.911683,-1.2673587,-7.8097897,15.9554615,0.10105501,-0.0047605396,0.011804107,3.3307748,2.3265555,0.20313999,0.1661034,0.16999,0.39056054,-48.491013,7.0,395
0 days,0 days 00:07:22.869977324,21.544275,0.11600543,19.651196,21.107658,23.13808,3.486885,151.81084,247.74467,62.31361,199.54231,0.12501958,0.79516554,0.04782783,0.09779196,0.18594451,0.13811669,2.1326206,1.428376,1.7251604,1.4309878,0.033653047,1.1166568,37.845158,0.37825325,-7.739394,-1.5902177,10.135596,1.47618,-1.3644089,-9.749527,0.023087807,1.4007186,1.3805556,0.77264774,2.7933974,1.0764016,0.32762763,14.668068,25.720087,0.31612766,500.68634,0.41950813,1359.0522,0.14705832,-93.204865,-1.0550681,1445.8102,0.17699315,1062.2045,0.21756646,-99.164566,-0.9280915,2426.6006,0.1315185,915.56464,0.29867977,-104.135765,-0.8397833,-14.890511,-0.43972495,26.428862,0.30191845,0.08885089,0.28396234,-0.018062212,-0.82731235,0.04656321,0.908691,46.427734,0.1757152,-6.2998595,-1.7174425,9.309506,1.7543514,-0.93920904,-13.925063,-7.6422296,16.481316,0.07719556,-0.0036319017,0.019199692,2.6592736,2.263519,0.20214,0.1860011,0.17819,0.21097967,-42.720184,5.0,397
0 days,0 days 00:06:52.449705215,18.228827,0.14803395,16.403616,17.823895,19.70462,3.3010044,188.99889,291.01862,85.73029,208.10582,0.13642938,0.7493767,0.043884248,0.11437997,0.21406777,0.17018352,2.0920537,1.2531428,1.529516,1.0656061,0.045920946,0.8609971,36.936073,0.41408467,-5.4513626,-2.028421,9.970496,1.5180825,-4.1906223,-3.3683941,0.033334352,1.698226,1.354584,0.9096282,1.0731287,2.917553,-1.2220727,-3.494491,24.235294,0.32470813,477.05475,0.36729792,1325.5117,0.16188702,-89.020195,-1.1269761,1426.4385,0.1568088,1046.5917,0.25204325,-95.82037,-0.97938794,2384.9417,0.12438267,909.7109,0.3324804,-100.541405,-0.8906918,-15.58967,-0.4376732,27.860018,0.2771752,0.079573855,0.29812983,-0.019444492,-0.7724719,0.06478299,0.5656093,46.07899,0.18817668,-4.5543494,-2.3359103,11.090653,1.496365,-4.1536508,-3.6011631,-7.6783576,17.21071,0.07662979,-0.0051160306,0.024054563,3.113001,2.430488,0.19742,0.17695911,0.16875,0.19704616,-42.00648,7.0,400
0 days,0 days 00:07:01.579954649,32.333565,0.12583853,30.670319,32.29285,34.806454,4.136135,257.92667,358.669,109.4976,276.64508,0.091580175,0.71526736,0.03625452,0.07632994,0.13956177,0.10330725,1.4301265,0.9356684,1.004907,0.78040916,0.015751082,1.0385913,34.05748,0.41850218,-9.547447,-1.5172615,7.909081,1.8830655,-6.833689,-1.8358113,0.025042085,2.3278139,0.8974106,1.0562422,7.935613,0.57273805,6.429014,1.2251905,25.693712,0.369298,609.95026,0.3219486,1378.7085,0.14590147,-99.30799,-0.9624907,1568.7499,0.14168592,1014.2379,0.3142855,-102.24677,-0.87566906,2628.8008,0.096663676,835.1841,0.4433666,-107.44301,-0.7888499,-12.642847,-0.5684893,25.34427,0.34281066,0.12588124,0.17834274,-0.015058461,-0.9801446,0.021488262,0.8692084,42.62658,0.175314,-11.969654,-1.2626936,7.921824,2.1268897,-8.951596,-1.5275708,-8.177141,17.985556,0.100278206,-0.007028876,0.009385917,2.474977,2.3778386,0.20693,0.20011213,0.18544,0.2229979,-49.371902,9.0,401
0 days,0 days 00:07:27.600317460,31.001806,0.14749634,30.477936,31.935722,33.402863,2.9249268,279.83536,339.81024,135.73505,257.1628,0.09947256,0.79797304,0.032522466,0.077790126,0.15869349,0.12617102,1.8157262,1.2735562,1.265247,1.057205,0.020605078,1.3253615,35.330303,0.41772568,-6.1595287,-2.1198597,5.4285045,2.8398147,-7.8307366,-1.7662483,0.03286884,2.1924767,1.0712032,0.994661,7.060697,0.6929961,2.8311534,2.290103,26.124409,0.39985096,647.41614,0.2757002,1413.2954,0.16416226,-101.68208,-0.91922903,1580.5328,0.15054767,1054.7151,0.3350603,-105.11205,-0.837182,2682.795,0.11936746,853.2583,0.49711484,-111.18162,-0.7407782,-14.221173,-0.5277146,29.382412,0.32908815,0.10581488,0.25575936,-0.020595668,-0.7436678,0.027543558,0.9778747,44.868317,0.18861945,-6.7487993,-2.0520704,4.1203346,4.3089976,-10.472186,-1.4365684,-8.312107,18.560774,0.084778994,-0.0069290074,0.013042473,2.1228476,2.2395916,0.18820998,0.15856571,0.174,0.18271726,-47.066612,11.0,402
